"Year","Quarter","YearMonth","Tournament","Transfer","Holiday","League","Channel","MacroRegion","Country","Sessions","AddToCart","Conversions"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Australia","121","18","4"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","United Kingdom","336","52","10"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","United Kingdom","234","40","9"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Spain","342","48","10"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Spain","228","40","9"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Germany","300","43","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Germany","203","30","6"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","United States","214","28","6"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","United States","235","34","7"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Brazil","262","40","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Brazil","236","31","7"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Mexico","190","23","5"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Mexico","169","23","5"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Japan","246","41","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Japan","219","40","9"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Australia","163","20","4"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Australia","126","19","4"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","United Kingdom","387","58","13"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","United Kingdom","240","43","9"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Spain","306","43","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Spain","217","36","8"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Germany","256","33","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Germany","217","33","7"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","United States","293","34","7"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","United States","254","34","8"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Brazil","297","40","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Brazil","191","26","5"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Mexico","179","21","4"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Mexico","203","24","6"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Japan","230","37","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Japan","214","45","10"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Australia","190","25","5"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Australia","154","23","5"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","United Kingdom","270","38","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","United Kingdom","273","44","10"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Spain","287","42","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Spain","235","39","9"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Germany","276","38","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Germany","235","38","8"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","United States","335","41","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","United States","230","29","6"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Brazil","277","37","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Brazil","203","28","6"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Mexico","174","17","4"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Mexico","148","18","4"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Japan","248","41","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Japan","217","43","9"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Australia","139","18","4"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Australia","136","20","4"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","United Kingdom","348","52","11"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","United Kingdom","267","44","10"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Spain","231","33","7"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Spain","257","40","9"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Germany","273","39","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Germany","227","34","8"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","United States","239","29","6"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","United States","276","37","8"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Brazil","259","35","7"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Brazil","172","24","5"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Mexico","185","20","4"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Mexico","123","17","4"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Japan","238","39","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Japan","193","43","9"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Australia","165","22","5"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Australia","127","19","4"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","United Kingdom","337","49","11"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","United Kingdom","216","34","8"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Spain","299","42","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Spain","205","30","7"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Germany","223","29","6"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Germany","165","25","5"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","United States","284","34","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","United States","248","36","8"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Brazil","250","30","6"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Brazil","184","27","6"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Mexico","179","22","5"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Mexico","138","18","4"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Japan","241","40","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Japan","225","39","9"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Australia","164","21","4"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Australia","142","21","5"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","United Kingdom","254","37","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","United Kingdom","206","33","8"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Spain","283","36","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Spain","214","34","7"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Germany","216","28","6"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Germany","197","30","6"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","United States","282","35","7"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","United States","247","36","8"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Brazil","270","35","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Brazil","182","24","5"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Mexico","209","27","6"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Mexico","139","18","4"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Japan","217","37","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Japan","252","49","10"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Australia","164","19","4"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Australia","137","18","4"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","United Kingdom","303","43","10"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","United Kingdom","262","44","10"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Spain","303","44","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Spain","248","41","9"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Germany","306","39","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Germany","210","32","7"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","United States","251","31","7"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","United States","226","33","7"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Brazil","231","28","6"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Brazil","202","30","7"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Mexico","176","21","5"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Mexico","148","21","4"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Japan","228","37","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Japan","263","53","11"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Australia","162","21","5"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Australia","123","18","4"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","United Kingdom","250","36","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","United Kingdom","229","38","8"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Spain","249","36","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Spain","226","36","8"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Germany","203","25","6"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Germany","218","33","7"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","United States","258","34","7"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","United States","212","28","6"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Brazil","269","35","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Brazil","258","32","7"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Mexico","222","25","5"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Mexico","174","24","5"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Japan","215","39","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Japan","263","48","11"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Australia","172","21","5"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Australia","141","23","5"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","United Kingdom","347","52","11"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","United Kingdom","290","50","10"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Spain","320","46","10"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Spain","245","41","9"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Germany","266","40","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Germany","215","33","7"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","United States","268","35","7"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","United States","253","37","8"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Brazil","261","34","7"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Brazil","217","27","6"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Mexico","171","20","4"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Mexico","166","23","5"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Japan","212","36","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Japan","268","51","11"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Australia","188","24","5"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Australia","148","24","5"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","United Kingdom","359","49","11"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","United Kingdom","303","55","12"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Spain","267","40","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Spain","268","47","10"
"2021","Q1","2021-01","0","1","0","0","Web","EMEA","Germany","291","39","8"
"2021","Q1","2021-01","0","1","0","0","Mobile App","EMEA","Germany","186","30","6"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","United States","278","34","7"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","United States","296","37","8"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Brazil","257","31","7"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Brazil","229","32","7"
"2021","Q1","2021-01","0","1","0","0","Web","Americas","Mexico","195","23","5"
"2021","Q1","2021-01","0","1","0","0","Mobile App","Americas","Mexico","156","18","4"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Japan","249","42","9"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Japan","239","45","10"
"2021","Q1","2021-01","0","1","0","0","Web","APAC","Australia","182","21","4"
"2021","Q1","2021-01","0","1","0","0","Mobile App","APAC","Australia","146","21","5"
"2021","Q1","2021-02","0","0","0","0","Web","EMEA","United Kingdom","370","56","12"
"2021","Q1","2021-02","0","0","0","0","Mobile App","EMEA","United Kingdom","265","52","11"
"2021","Q1","2021-02","0","0","0","0","Web","EMEA","Spain","277","43","9"
"2021","Q1","2021-02","0","0","0","0","Mobile App","EMEA","Spain","200","30","7"
"2021","Q1","2021-02","0","0","0","0","Web","EMEA","Germany","284","40","9"
"2021","Q1","2021-02","0","0","0","0","Mobile App","EMEA","Germany","247","41","9"
"2021","Q1","2021-02","0","0","0","0","Web","Americas","United States","255","28","7"
"2021","Q1","2021-02","0","0","0","0","Mobile App","Americas","United States","272","37","8"
"2021","Q1","2021-02","0","0","0","0","Web","Americas","Brazil","242","31","7"
"2021","Q1","2021-02","0","0","0","0","Mobile App","Americas","Brazil","163","23","5"
"2021","Q1","2021-02","0","0","0","0","Web","Americas","Mexico","194","18","4"
"2021","Q1","2021-02","0","0","0","0","Mobile App","Americas","Mexico","146","18","4"
"2021","Q1","2021-02","0","0","0","0","Web","APAC","Japan","199","30","6"
"2021","Q1","2021-02","0","0","0","0","Mobile App","APAC","Japan","220","41","9"
"2021","Q1","2021-02","0","0","0","0","Web","APAC","Australia","138","16","4"
"2021","Q1","2021-02","0","0","0","0","Mobile App","APAC","Australia","130","17","4"
"2021","Q1","2021-02","0","0","0","0","Web","EMEA","United Kingdom","280","50","10"
"2021","Q1","2021-02","0","0","0","0","Mobile App","EMEA","United Kingdom","267","48","10"
"2021","Q1","2021-02","0","0","0","0","Web","EMEA","Spain","292","45","10"
"2021","Q1","2021-02","0","0","0","0","Mobile App","EMEA","Spain","191","29","7"
"2021","Q1","2021-02","0","0","0","0","Web","EMEA","Germany","247","33","7"
"2021","Q1","2021-02","0","0","0","0","Mobile App","EMEA","Germany","248","38","9"
"2021","Q1","2021-02","0","0","0","0","Web","Americas","United States","298","34","8"
"2021","Q1","2021-02","0","0","0","0","Mobile App","Americas","United States","241","34","8"
"2021","Q1","2021-02","0","0","0","0","Web","Americas","Brazil","232","30","6"
"2021","Q1","2021-02","0","0","0","0","Mobile App","Americas","Brazil","174","25","6"
"2021","Q1","2021-02","0","0","0","0","Web","Americas","Mexico","174","20","4"
"2021","Q1","2021-02","0","0","0","0","Mobile App","Americas","Mexico","142","18","4"
"2021","Q1","2021-02","0","0","0","0","Web","APAC","Japan","248","40","9"
"2021","Q1","2021-02","0","0","0","0","Mobile App","APAC","Japan","192","36","8"
"2021","Q1","2021-02","0","0","0","0","Web","APAC","Australia","188","21","5"
"2021","Q1","2021-02","0","0","0","0","Mobile App","APAC","Australia","111","17","4"
"2021","Q1","2021-02","0","0","0","0","Web","EMEA","United Kingdom","358","52","12"
"2021","Q1","2021-02","0","0","0","0","Mobile App","EMEA","United Kingdom","237","37","8"
"2021","Q1","2021-02","0","0","0","0","Web","EMEA","Spain","327","48","10"
"2021","Q1","2021-02","0","0","0","0","Mobile App","EMEA","Spain","218","42","9"
"2021","Q1","2021-02","0","0","0","0","Web","EMEA","Germany","238","30","6"
"2021","Q1","2021-02","0","0","0","0","Mobile App","EMEA","Germany","211","33","7"
"2021","Q1","2021-02","0","0","0","0","Web","Americas","United States","284","33","7"
"2021","Q1","2021-02","0","0","0","0","Mobile App","Americas","United States","213","32","7"
"2021","Q1","2021-02","0","0","0","0","Web","Americas","Brazil","235","27","6"
"2021","Q1","2021-02","0","0","0","0","Mobile App","Americas","Brazil","202","27","6"
"2021","Q1","2021-02","0","0","0","0","Web","Americas","Mexico","182","21","5"
